gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3923218786	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:16	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.231664	-71.973266			16.5	1.5			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			16			CC_BY_NC_4_0					2023-08-26T11:14:45.307Z		
3923218785	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:15	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.234498	-71.972019			18.0	1.0			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			15			CC_BY_NC_4_0					2023-08-26T11:14:45.305Z		
3923218784	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:14	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	2	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229084	-71.974071			18.5	2.5			2021-07-26T00:00:00	26	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			14			CC_BY_NC_4_0					2023-08-26T11:14:45.302Z		
3923218783	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:13	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.231664	-71.973266			16.5	1.5			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			13			CC_BY_NC_4_0					2023-08-26T11:14:45.299Z		
3923218782	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:12	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.23561	-71.971928			18.0	2.0			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			12			CC_BY_NC_4_0					2023-08-26T11:14:45.296Z		
3923218781	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:11	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.232054	-71.971908			18.5	2.5			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			11			CC_BY_NC_4_0					2023-08-26T11:14:45.293Z		
3923218780	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:10	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.231664	-71.973266			16.5	1.5			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			10			CC_BY_NC_4_0					2023-08-26T11:14:45.289Z		
3923218779	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:15	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229416	-71.972681			21.0	0.0			2021-07-23T00:00:00	23	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			15			CC_BY_NC_4_0					2023-08-26T11:14:45.284Z		
3923218778	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:16	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229751	-71.97427			18.0	0.0			2021-07-21T00:00:00	21	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			16			CC_BY_NC_4_0					2023-08-26T11:14:45.277Z		
3923218777	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:13	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	2	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229912	-71.972446			19.0	0.0			2021-07-21T00:00:00	21	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			13			CC_BY_NC_4_0					2023-08-26T11:14:45.270Z		
3923218776	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:14	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.22969	-71.972742			18.0	0.0			2021-07-21T00:00:00	21	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			14			CC_BY_NC_4_0					2023-08-26T11:14:45.266Z		
3923218775	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:19	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.235389	-71.972601			20.0	0.0			2021-07-30T00:00:00	30	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			19			CC_BY_NC_4_0					2023-08-26T11:14:45.263Z		
3923218774	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:19	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.234021	-71.971832			18.5	0.5			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			19			CC_BY_NC_4_0					2023-08-26T11:14:45.260Z		
3923218773	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:18	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.23561	-71.971928			18.0	2.0			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			18			CC_BY_NC_4_0					2023-08-26T11:14:45.254Z		
3923218772	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:17	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.228966	-71.973316			21.0	0.0			2021-07-23T00:00:00	23	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			17			CC_BY_NC_4_0					2023-08-26T11:14:45.257Z		
3923218771	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:18	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.230486	-71.971282			21.0	0.0			2021-07-23T00:00:00	23	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			18			CC_BY_NC_4_0					2023-08-26T11:14:45.251Z		
3923218770	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:17	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis phoeniceus		SPECIES	Cardinalis phoeniceus Bonaparte, 1838	Cardinalis phoeniceus	Bonaparte, 1838	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.234021	-71.971832			18.5	0.5			2021-07-27T00:00:00	27	7	2021	2490404	2490404	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			17			CC_BY_NC_4_0					2023-08-26T11:14:45.248Z		
3923218769	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:11	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus floridanus		SPECIES	Sylvilagus floridanus (J.A.Allen, 1890)	Sylvilagus floridanus	(J.A.Allen, 1890)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.230416	-71.972604			19.0	0.0			2021-07-22T00:00:00	22	7	2021	2436886	2436886	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			11			CC_BY_NC_4_0					2023-08-26T11:14:45.132Z		
3923218768	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:12	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus floridanus		SPECIES	Sylvilagus floridanus (J.A.Allen, 1890)	Sylvilagus floridanus	(J.A.Allen, 1890)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229383	-71.972742			21.0	0.0			2021-07-23T00:00:00	23	7	2021	2436886	2436886	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			12			CC_BY_NC_4_0					2023-08-26T11:14:45.102Z		
3923218767	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:10	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus floridanus		SPECIES	Sylvilagus floridanus (J.A.Allen, 1890)	Sylvilagus floridanus	(J.A.Allen, 1890)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229867	-71.975021			18.0	0.0			2021-07-21T00:00:00	21	7	2021	2436886	2436886	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			10			CC_BY_NC_4_0					2023-08-26T11:14:45.066Z		
3923218766	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:26	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.228939	-71.974056			17.0	0.0			2021-07-29T00:00:00	29	7	2021	2434584	2434584	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			26			CC_BY_NC_4_0					2023-08-26T11:14:45.029Z		
3923218765	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:27	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.236166	-71.973944			15.0	0.0			2021-07-22T00:00:00	22	7	2021	2434584	2434584	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			27			CC_BY_NC_4_0					2023-08-26T11:14:45.026Z		
3923218764	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:24	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga	Glossophaga longirostris		SPECIES	Glossophaga longirostris Miller, 1898	Glossophaga longirostris	Miller, 1898	CO	Orosito	La Guajira	PRESENT	2	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.235636	-71.972488			16.0	0.0			2021-07-29T00:00:00	29	7	2021	2433192	2433192	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			24			CC_BY_NC_4_0					2023-08-26T11:14:45.023Z		
3923218763	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:25	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus floridanus		SPECIES	Sylvilagus floridanus (J.A.Allen, 1890)	Sylvilagus floridanus	(J.A.Allen, 1890)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.230315	-71.970392			18.0	0.0			2021-07-23T00:00:00	23	7	2021	2436886	2436886	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			25			CC_BY_NC_4_0					2023-08-26T11:14:45.020Z		
3923218762	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Reptilia:13	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis onca		SPECIES	Anolis onca (O'Shaughnessy, 1875)	Anolis onca	(O'Shaughnessy, 1875)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.230202	-71.973726			16.0	2.0			2021-07-23T00:00:00	23	7	2021	2467544	2467544	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			13			CC_BY_NC_4_0					2023-08-26T11:14:45.017Z		
3923218761	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Reptilia:12	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis onca		SPECIES	Anolis onca (O'Shaughnessy, 1875)	Anolis onca	(O'Shaughnessy, 1875)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.23022	-71.971632			19.0	0.0			2021-07-24T00:00:00	24	7	2021	2467544	2467544	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			12			CC_BY_NC_4_0					2023-08-26T11:14:45.011Z		
3923218760	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Reptilia:15	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis onca		SPECIES	Anolis onca (O'Shaughnessy, 1875)	Anolis onca	(O'Shaughnessy, 1875)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.230622	-71.975433			19.5	0.5			2021-07-23T00:00:00	23	7	2021	2467544	2467544	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			15			CC_BY_NC_4_0					2023-08-26T11:14:45.002Z		
3923218759	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Reptilia:14	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis onca		SPECIES	Anolis onca (O'Shaughnessy, 1875)	Anolis onca	(O'Shaughnessy, 1875)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.234524	-71.971507			18.5	1.5			2021-07-23T00:00:00	23	7	2021	2467544	2467544	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			14			CC_BY_NC_4_0					2023-08-26T11:14:44.997Z		
3923218758	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:22	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa xerophila		SPECIES	Marmosa xerophila Handley & Gordon, 1979	Marmosa xerophila	Handley & Gordon, 1979	CO	Orosito	La Guajira	PRESENT	4	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.235628	-71.972456			16.0	0.0			2021-07-22T00:00:00	22	7	2021	2439874	2439874	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			22			CC_BY_NC_4_0					2023-08-26T11:14:44.990Z		
3923218757	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:23	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga	Glossophaga longirostris		SPECIES	Glossophaga longirostris Miller, 1898	Glossophaga longirostris	Miller, 1898	CO	Orosito	La Guajira	PRESENT	3	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.235603	-71.972327			17.0	0.0			2021-07-30T00:00:00	30	7	2021	2433192	2433192	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			23			CC_BY_NC_4_0					2023-08-26T11:14:44.983Z		
3923218756	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Reptilia:11	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis onca		SPECIES	Anolis onca (O'Shaughnessy, 1875)	Anolis onca	(O'Shaughnessy, 1875)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229894	-71.972793			17.0	2.0			2021-07-23T00:00:00	23	7	2021	2467544	2467544	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			11			CC_BY_NC_4_0					2023-08-26T11:14:44.981Z		
3923218755	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:20	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.232512	-71.972779			18.0	0.0			2021-07-22T00:00:00	22	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			20			CC_BY_NC_4_0					2023-08-26T11:14:44.977Z		
3923218754	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Reptilia:10	Animalia	Chordata	Squamata		Dactyloidae	Anolis	Anolis onca		SPECIES	Anolis onca (O'Shaughnessy, 1875)	Anolis onca	(O'Shaughnessy, 1875)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.230202	-71.973726			16.0	2.0			2021-07-23T00:00:00	23	7	2021	2467544	2467544	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			10			CC_BY_NC_4_0					2023-08-26T11:14:44.973Z		
3923218753	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Mammalia:21	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon thous		SPECIES	Cerdocyon thous (Linnaeus, 1766)	Cerdocyon thous	(Linnaeus, 1766)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.236916	-71.972878			20.0	0.0			2021-07-22T00:00:00	22	7	2021	2434584	2434584	MATERIAL_SAMPLE	Carbones del Cerrejón Limited (Cerrejón)			21			CC_BY_NC_4_0					2023-08-26T11:14:44.970Z		
3923218752	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:30	Animalia	Chordata	Aves	Accipitriformes	Cathartidae	Cathartes	Cathartes aura		SPECIES	Cathartes aura (Linnaeus, 1758)	Cathartes aura	(Linnaeus, 1758)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.233783	-71.975219			14.5	1.5			2021-07-27T00:00:00	27	7	2021	2481930	2481930	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			30			CC_BY_NC_4_0					2023-08-26T11:14:44.967Z		
3923218751	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:38	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina	Columbina passerina		SPECIES	Columbina passerina (Linnaeus, 1758)	Columbina passerina	(Linnaeus, 1758)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229438	-71.974923			18.5	2.5			2021-07-27T00:00:00	27	7	2021	2495869	2495869	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			38			CC_BY_NC_4_0					2023-08-26T11:14:44.813Z		
3923218750	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:37	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina	Columbina passerina		SPECIES	Columbina passerina (Linnaeus, 1758)	Columbina passerina	(Linnaeus, 1758)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229438	-71.974923			18.5	2.5			2021-07-27T00:00:00	27	7	2021	2495869	2495869	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			37			CC_BY_NC_4_0					2023-08-26T11:14:44.810Z		
3923218749	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:36	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina	Columbina passerina		SPECIES	Columbina passerina (Linnaeus, 1758)	Columbina passerina	(Linnaeus, 1758)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229084	-71.974071			18.5	2.5			2021-07-26T00:00:00	26	7	2021	2495869	2495869	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			36			CC_BY_NC_4_0					2023-08-26T11:14:44.807Z		
3923218748	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:35	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Coereba	Coereba flaveola	luteola	SUBSPECIES	Coereba flaveola luteola (Cabanis, 1851)	Coereba flaveola luteola	(Cabanis, 1850)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.232054	-71.971908			18.5	2.5			2021-07-27T00:00:00	27	7	2021	6171679	2493744	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			35			CC_BY_NC_4_0					2023-08-26T11:14:44.804Z		
3923218747	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:34	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Coereba	Coereba flaveola	luteola	SUBSPECIES	Coereba flaveola luteola (Cabanis, 1851)	Coereba flaveola luteola	(Cabanis, 1850)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229084	-71.974071			18.5	2.5			2021-07-26T00:00:00	26	7	2021	6171679	2493744	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			34			CC_BY_NC_4_0					2023-08-26T11:14:44.801Z		
3923218746	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:33	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Coereba	Coereba flaveola	luteola	SUBSPECIES	Coereba flaveola luteola (Cabanis, 1851)	Coereba flaveola luteola	(Cabanis, 1850)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.229084	-71.974071			18.5	2.5			2021-07-26T00:00:00	26	7	2021	6171679	2493744	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			33			CC_BY_NC_4_0					2023-08-26T11:14:44.797Z		
3923218745	cf5bf349-8151-4437-9298-8dc285726fb7	Cerrejon:PuertoBolivar_2021-Aves:208	Animalia	Chordata	Aves	Passeriformes	Polioptilidae	Polioptila	Polioptila plumbea		SPECIES	Polioptila plumbea (Gmelin, 1788)	Polioptila plumbea	(Gmelin, 1788)	CO	Orosito	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	12.232429	-71.974266			15.5	0.5			2021-07-27T00:00:00	27	7	2021	2487583	2487583	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)			208			CC_BY_NC_4_0					2023-08-26T11:14:42.758Z		
